geometry,objectid,id,name,address,city,state,zip,zip4,telephone,type,status,population,county,countyfips,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,website,state_id,alt_name,st_fips,owner,ttl_staff,beds,trauma,helipad
POINT (-97.801670811 31.113449907),8762,0032376549,METROPLEX HOSPITAL,2201 SOUTH CLEAR CREEK ROAD,KILLEEN,TX,76549,NOT AVAILABLE,(254) 519-8165,GENERAL ACUTE CARE,OPEN,172,BELL,48027,USA,31.11345,-97.801671,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.mplex.org,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,172,LEVEL IV,Y
POINT (-97.731544118 28.407427536),8763,0005878102,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 EAST HOUSTON HIGHWAY,BEEVILLE,TX,78102,NOT AVAILABLE,(361) 354-2125,GENERAL ACUTE CARE,OPEN,69,BEE,48025,USA,28.407428,-97.731544,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.christusspohn.org,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,69,LEVEL IV,Y
POINT (-97.682925427 31.072603684),8764,0140776548,SETON MEDICAL CENTER HARKER HEIGHTS,850 WEST CENTRAL TEXAS EXPRESSWAY,HARKER HEIGHTS,TX,76548,1890,(254) 680-6201,GENERAL ACUTE CARE,OPEN,83,BELL,48027,USA,31.072604,-97.682925,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://setonharkerheights.net/,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,83,LEVEL IV,Y
POINT (-101.906693977 35.203673994),8765,0013679106,THOMAS E. CREEK VA MEDICAL CENTER,6010 AMARILLO BLVD W,AMARILLO,TX,79106,NOT AVAILABLE,(806) 355-9703,MILITARY,OPEN,-999,POTTER,48375,USA,35.203674,-101.906694,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/division.asp?dnum=1,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2018-05-15T00:00:00.000Z,http://www.amarillo.va.gov/,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N
POINT (-98.493059671 29.437636148),8766,0047178212,ACUITY HOSPITAL OF SOUTH TEXAS,718 LEXINGTON AVENUE,SAN ANTONIO,TX,78212,NOT AVAILABLE,(210) 572-4600,LONG TERM CARE,OPEN,30,BEXAR,48029,USA,29.437636,-98.49306,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.acuityhealthcare.net,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,30,NOT AVAILABLE,NOT AVAILABLE
POINT (-98.473459265 29.587722942),8767,0134178232,BAPTIST EMERGENCY HOSPITAL - THOUSAND OAKS,16088 SAN PEDRO,SAN ANTONIO,TX,78232,NOT AVAILABLE,(210) 402-4092,GENERAL ACUTE CARE,OPEN,10,BEXAR,48029,USA,29.587723,-98.473459,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.baptistemergencyhospital.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,10,NOT AVAILABLE,NOT AVAILABLE
POINT (-96.788134148 29.69450237),8768,0073678962,WEIMAR MEDICAL CENTER,400 YOUENS DRIVE,WEIMAR,TX,78962,NOT AVAILABLE,(979) 725-8274,GENERAL ACUTE CARE,OPEN,38,COLORADO,48089,USA,29.694502,-96.788134,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://weimarhospital.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,38,NOT AVAILABLE,Y
POINT (-98.689913817 29.461718083),8769,0071378232,BAPTIST EMERGENCY HOSPITAL - WESTOVER HILLS,10811 TOWN CENTER DRIVE,SAN ANTONIO,TX,78232,NOT AVAILABLE,(210) 572-0911,GENERAL ACUTE CARE,OPEN,8,BEXAR,48029,USA,29.461718,-98.689914,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.baptistemergencyhospital.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,8,NOT AVAILABLE,NOT AVAILABLE
POINT (-98.498375808 29.428037307),8770,0134878207,CHILDREN'S HOSPITAL OF SAN ANTONIO,333 NORTH SANTA ROSA STREET,SAN ANTONIO,TX,78207,3198,(210) 704-3907,CHILDREN,OPEN,652,BEXAR,48029,USA,29.428037,-98.498376,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.chofsa.org/,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,652,LEVEL III,Y
POINT (-98.590137273 29.512812568),8771,0134978229,CHRISTUS SANTA ROSA - MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,78229,NOT AVAILABLE,(210) 705-6021,GENERAL ACUTE CARE,OPEN,172,BEXAR,48029,USA,29.512813,-98.590137,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.christussantarosa.org/medicalcenter,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,172,LEVEL IV,Y
POINT (-98.476047638 29.505801773),8772,0071778209,CHRISTUS SANTA ROSA HOSPITAL - ALAMO HEIGHTS,"403 TREELINE PARK,BUILDING 1",SAN ANTONIO,TX,78209,NOT AVAILABLE,(210) 294-8000,GENERAL ACUTE CARE,OPEN,36,BEXAR,48029,USA,29.505802,-98.476048,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.christusalamoheights.com/,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,36,NOT AVAILABLE,NOT AVAILABLE
POINT (-98.695910455 29.466733987),8773,0000000047,CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS,11212 STATE HIGHWAY 151,SAN ANTONIO,TX,78251,NOT AVAILABLE,(210) 703-8000,GENERAL ACUTE CARE,OPEN,150,BEXAR,48029,USA,29.466734,-98.69591,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.christussantarosa.org/WestoverHills,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,150,LEVEL IV,Y
POINT (-98.492640783 29.433588939),8774,0045778205,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,NOT AVAILABLE,(210) 297-1020,GENERAL ACUTE CARE,OPEN,623,BEXAR,48029,USA,29.433589,-98.492641,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.baptisthealthsystem.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,623,NOT AVAILABLE,Y
POINT (-98.589666301 29.526600239),8775,0047278240,LIFECARE HOSPITALS OF SAN ANTONIO,8902 FLOYD CURL DRIVE,SAN ANTONIO,TX,78240,NOT AVAILABLE,(210) 690-7000,LONG TERM CARE,OPEN,62,BEXAR,48029,USA,29.5266,-98.589666,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.lifecare-hospitals.com/hospital/sanantonio,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,62,NOT AVAILABLE,NOT AVAILABLE
POINT (-98.489416 29.425671986),8776,0045978205,NIX HEALTH CARE SYSTEM,414 NAVARRO STREET,SAN ANTONIO,TX,78205,NOT AVAILABLE,(210) 271-1800,GENERAL ACUTE CARE,OPEN,208,BEXAR,48029,USA,29.425672,-98.489416,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.nixhealth.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,208,LEVEL IV,NOT AVAILABLE
POINT (-157.954296698 21.676563792),8777,0000896731,KAHUKU MEDICAL CENTER,56-117 PUALALEA ST,KAHUKU,HI,96731,NOT AVAILABLE,(808) 293-9221,LONG TERM CARE,OPEN,21,HONOLULU,15003,USA,21.676564,-157.954297,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",https://data.hawaii.gov/Health/Hospitals-in-Hawaii/rwns-g4bn,2017-08-28T00:00:00.000Z,IMAGERY,2017-08-28T00:00:00.000Z,http://www.hhsc.org/oahu/kahuku/index.html,NOT AVAILABLE,NOT AVAILABLE,15,GOVERNMENT - STATE,-999,21,NOT AVAILABLE,Y
POINT (-157.89992749 21.363248472),8778,0000996819,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819,NOT AVAILABLE,(808) 432-0000,GENERAL ACUTE CARE,OPEN,235,HONOLULU,15003,USA,21.363248,-157.899927,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.hawaii.gov/Health/Hospitals-in-Hawaii/rwns-g4bn,2017-08-28T00:00:00.000Z,IMAGERY,2017-08-28T00:00:00.000Z,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,15,NON-PROFIT,-999,235,NOT AVAILABLE,Y
POINT (-155.796829237 20.232510416),8779,0001396755,KOHALA HOSPITAL,54-383 HOSPITAL RD,KAPAAU,HI,96755,NOT AVAILABLE,(808) 889-6211,GENERAL ACUTE CARE,OPEN,28,HAWAII,15001,USA,20.23251,-155.796829,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.hawaii.gov/Health/Hospitals-in-Hawaii/rwns-g4bn,2017-08-28T00:00:00.000Z,IMAGERY,2017-08-28T00:00:00.000Z,http://www.koh.hhsc.org,NOT AVAILABLE,NOT AVAILABLE,15,GOVERNMENT - STATE,-999,28,NOT AVAILABLE,NOT AVAILABLE
POINT (-155.917410035 19.52003097),8780,0001496750,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA ST,KEALAKEKUA,HI,96750,NOT AVAILABLE,(808) 322-9311,GENERAL ACUTE CARE,OPEN,94,HAWAII,15001,USA,19.520031,-155.91741,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.hawaii.gov/Health/Hospitals-in-Hawaii/rwns-g4bn,2017-08-28T00:00:00.000Z,IMAGERY,2017-08-28T00:00:00.000Z,http://www.kch.hhsc.org,NOT AVAILABLE,NOT AVAILABLE,15,NON-PROFIT,-999,94,NOT AVAILABLE,NOT AVAILABLE
POINT (-157.856944052 21.322039974),8781,0001596817,KUAKINI MEDICAL CENTER,347 NO KUAKINI ST,HONOLULU,HI,96817,NOT AVAILABLE,(808) 536-2236,GENERAL ACUTE CARE,OPEN,94,HONOLULU,15003,USA,21.32204,-157.856944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.hawaii.gov/Health/Hospitals-in-Hawaii/rwns-g4bn,2017-08-28T00:00:00.000Z,IMAGERY,2017-08-28T00:00:00.000Z,http://www.kuakini.org,NOT AVAILABLE,NOT AVAILABLE,15,NON-PROFIT,-999,94,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.735107458 30.309115315),8782,0001878751,AUSTIN STATE HOSPITAL,4110 GUADALUPE STREET,AUSTIN,TX,78751,NOT AVAILABLE,(512) 452-0381,PSYCHIATRIC,OPEN,314,TRAVIS,48453,USA,30.309115,-97.735107,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.dshs.state.tx.us/mhhospitals/austinsh/default.shtm,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - STATE,-999,314,NOT AVAILABLE,NOT AVAILABLE
POINT (-99.739366657 32.399994543),8783,0000179602,OCEANS BEHAVIORAL HOSPITAL OF ABILENE,4225 WOODS PLACE,ABILENE,TX,79602,NOT AVAILABLE,(325) 698-6600,PSYCHIATRIC,OPEN,92,TAYLOR,48441,USA,32.399995,-99.739367,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,https://oceanshealthcare.com/abilene,NOT AVAILABLE,ABILENE BEHAVIORAL HEALTH,48,PROPRIETARY,-999,92,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.748399935 30.305921489),8784,0001978731,SETON SHOAL CREEK HOSPITAL,3501 MILLS AVENUE,AUSTIN,TX,78731,NOT AVAILABLE,(512) 324-2000,PSYCHIATRIC,OPEN,147,TRAVIS,48453,USA,30.305921,-97.7484,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.seton.net/locations/shoal_creek/,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,147,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.724346165 30.288521036),8785,0002878705,AUSTIN LAKES HOSPITAL,1025 EAST 32ND STREET,AUSTIN,TX,78705,NOT AVAILABLE,(512) 544-5253,PSYCHIATRIC,OPEN,58,TRAVIS,48453,USA,30.288521,-97.724346,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.austinlakeshospital.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,58,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.11322999 32.750851928),8786,0003676011,MILLWOOD HOSPITAL,1011 NORTH COOPER STREET,ARLINGTON,TX,76011,NOT AVAILABLE,(817) 404-2287,PSYCHIATRIC,OPEN,122,TARRANT,48439,USA,32.750852,-97.11323,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.millwoodhospital.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,122,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.476806965 31.02135915),8787,0007576513,CEDAR CREST HOSPITAL,3500 IH 35 SOUTH,BELTON,TX,76513,NOT AVAILABLE,(254) 939-2100,PSYCHIATRIC,OPEN,88,BELL,48027,USA,31.021359,-97.476807,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.cedarcresthospital.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,88,NOT AVAILABLE,NOT AVAILABLE
POINT (-101.497911641 32.270524075),8788,0007779720,BIG SPRING STATE HOSPITAL,1901 NORTH HIGHWAY 87,BIG SPRING,TX,79720,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,200,HOWARD,48227,USA,32.270524,-101.497912,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.dshs.state.tx.us/mhhospitals/BigSpringSH/default.shtm,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - STATE,-999,200,NOT AVAILABLE,NOT AVAILABLE
POINT (-95.480042614 30.284574018),8789,0012278411,ASPIRE BEHAVIORAL HEALTH OF CONROE,"2006 SOUTH LOOP 336 WEST,SUITE 500",CONROE,TX,78411,NOT AVAILABLE,(936) 647-3500,PSYCHIATRIC,OPEN,30,MONTGOMERY,48339,USA,30.284574,-95.480043,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.aspirebhc.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,30,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.360482786 27.680092988),8790,0012778414,BAYVIEW BEHAVIORAL HOSPITAL,6629 WOOLDRIDGE,CORPUS CHRISTI,TX,78414,NOT AVAILABLE,(361) 986-8200,PSYCHIATRIC,OPEN,68,NUECES,48355,USA,27.680093,-97.360483,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://bayviewbehavioralhospital.com/contact-us/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,68,NOT AVAILABLE,NOT AVAILABLE
POINT (-96.864914728 32.628238927),8791,0015375115,HICKORY TRAIL HOSPITAL,2000 NORTH OLD HICKORY TRAIL,DE SOTO,TX,75115,NOT AVAILABLE,(972) 298-7323,PSYCHIATRIC,OPEN,84,DALLAS,48113,USA,32.628239,-96.864915,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.hickorytrail.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,84,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.156446707 33.231285402),8792,0016176201,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,2026 WEST UNIVERSITY,DENTON,TX,76201,NOT AVAILABLE,(940) 320-8100,PSYCHIATRIC,OPEN,104,DENTON,48121,USA,33.231285,-97.156447,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.ubhdenton.net,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,104,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.086822382 33.175792185),8793,0016276208,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,DENTON,TX,76208,NOT AVAILABLE,(940) 239-3000,PSYCHIATRIC,OPEN,60,DENTON,48121,USA,33.175792,-97.086822,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.mayhillhospital.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,60,NOT AVAILABLE,NOT AVAILABLE
POINT (-106.436114959 31.772051815),8794,0018579905,EL PASO PSYCHIATRIC CENTER,4615 ALAMEDA AVENUE,EL PASO,TX,79905,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,74,EL PASO,48141,USA,31.772052,-106.436115,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.dshs.state.tx.us/mhhospitals/ElPasoPC/default.shtm,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - STATE,-999,74,NOT AVAILABLE,Y
POINT (-106.475953388 31.780365095),8795,0018979902,EL PASO BEHAVIORAL HEALTH SYSTEM,1900 DENVER AVENUE,EL PASO,TX,79902,NOT AVAILABLE,(915) 544-4000,PSYCHIATRIC,OPEN,163,EL PASO,48141,USA,31.780365,-106.475953,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.elpasobh.com/,NOT AVAILABLE,UNIVERSITY BEHAVIORAL HEALTH OF EL PASO,48,PROPRIETARY,-999,163,NOT AVAILABLE,NOT AVAILABLE
POINT (-96.08228748 33.123696031),8796,0023475402,GLEN OAKS HOSPITAL,301 EAST DIVISION ST.,GREENVILLE,TX,75402,NOT AVAILABLE,(903) 454-6000,PSYCHIATRIC,OPEN,54,HUNT,48231,USA,33.123696,-96.082287,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.glenoakshospital.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,54,NOT AVAILABLE,NOT AVAILABLE
POINT (-97.707040553 26.160678551),8797,0024278551,RIO GRANDE STATE CENTER,1401 SOUTH RANGERVILLE ROAD,HARLINGEN,TX,78551,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,55,CAMERON,48061,USA,26.160679,-97.707041,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.dshs.state.tx.us/mhhospitals/RioGrandeSC/default.shtm,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - STATE,-999,55,NOT AVAILABLE,NOT AVAILABLE
POINT (-95.36085286 29.730918929),8798,0025077004,RIVERSIDE GENERAL HOSPITAL,3204 ENNIS STREET,HOUSTON,TX,77004,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,98,HARRIS,48201,USA,29.730919,-95.360853,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.riversidegeneral.org,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,98,NOT AVAILABLE,NOT AVAILABLE
POINT (-95.37442375 29.712016808),8799,0027277021,HARRIS COUNTY PSYCHIATRIC CENTER,2800 SOUTH MACGREGOR WAY,HOUSTON,TX,77021,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,16,HARRIS,48201,USA,29.712017,-95.374424,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://hcpc.uth.tmc.edu/,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,16,NOT AVAILABLE,NOT AVAILABLE
POINT (-95.498083998 29.709251365),8800,0027377074,WEST OAKS HOSPITAL.,6500 HORNWOOD DRIVE,HOUSTON,TX,77074,NOT AVAILABLE,(713) 995-0909,PSYCHIATRIC,OPEN,144,HARRIS,48201,USA,29.709251,-95.498084,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.westoakshospital.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,144,NOT AVAILABLE,NOT AVAILABLE
POINT (-95.440274925 30.023656256),8801,0027577090,INTRACARE NORTH HOSPITAL,1120 CYPRESS STATION,HOUSTON,TX,77090,NOT AVAILABLE,(281) 893-7200,PSYCHIATRIC,OPEN,90,HARRIS,48201,USA,30.023656,-95.440275,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.intracare.org,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,90,NOT AVAILABLE,NOT AVAILABLE
POINT (-95.445345705 30.024579395),8802,0027677090,CYPRESS CREEK HOSPITAL,17750 CALI DRIVE,HOUSTON,TX,77090,NOT AVAILABLE,(281) 586-7600,PSYCHIATRIC,OPEN,96,HARRIS,48201,USA,30.024579,-95.445346,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.cypresscreekhospital.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,96,NOT AVAILABLE,NOT AVAILABLE
POINT (-95.401081205 29.690588431),8803,0027777054,SUN BEHAVIORAL HOUSTON,7601 FANNIN STREET,HOUSTON,TX,77054,NOT AVAILABLE,(713) 796-2273,PSYCHIATRIC,OPEN,148,HARRIS,48201,USA,29.690588,-95.401081,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.sunhouston.com/,NOT AVAILABLE,INTRACARE MEDICAL CENTER HOSPITAL,48,PROPRIETARY,-999,148,NOT AVAILABLE,NOT AVAILABLE
