geometry,objectid_1,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,x,y,st_vendor,st_version,geoprec,phoneloc,qc_qa,generator,basement,website,tot_staff,eoc_cap,has_food,med_supp,agenonsite,lvlgovop,fax,source,state_id,email,cont1phone,cont1ext,cont1fax,cont1email,cont2phone,cont2ext,cell,cell2,pager,pager_ext,other,other2,dispatch,pocphone,comments,region,type,permanent,class,coverage,ruleid
POINT (-91.0193329999 30.8630308002),2363,5526,10211840,EAST FELICIANA PARISH HOMELAND SECURITY AND EMERGENCY PREPAREDNESS EMERGENCY OPERATIONS CENTER,225-683-1014,11050 BANK STREET,E FELICIANA PARISH DEPT OF HOMELAND SEC- EMERGENCY PREPAREDNESS / E911 BUILDING,CLINTON,LA,70722,3205,EAST FELICIANA,22037,,,,,2009-09-04T00:00:00.000Z,PHONE,2009-09-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",99594545,-91.019333,30.863031,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,225-634-7267,LAGIC,LA_TGS_TEMP_56,,225-389-2100,,225-389-2114,,225-634-5113,,225-719-0399,,,,,,,,,2,,,,,1
POINT (-90.9131037004 30.2264867001),2364,5527,10211838,ASCENSION PARISH EMERGENCY OPERATIONS CENTER,225-621-8360,828 SOUTH IRMA BOULEVARD,ASCENSION PARISH COUNTY COURTHOUSE,GONZALES,LA,70737,3631,ASCENSION,22005,ON THE NORTHEAST CORNER OF SOUTH IRMA BOULEVARD AND EAST WORTHY ROAD,,,,2009-09-04T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",124674805,-90.913104,30.226487,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,225-621-8362,LAGIC,LA_TGS_TEMP_54,,225-389-2100,,225-389-2114,,225-621-8360,,225-621-8300,,,,,,,,,2,,,,,1
POINT (-91.2043476998 30.4309806),2365,5528,10211839,WEST BATON ROUGE PARISH OFFICE OF HOMELAND SECURITY AND EMERGENCY PREPAREDNESS EMERGENCY OPERATIONS CENTER,225-346-1577,2413 ERNEST WILSON DRIVE,,PORT ALLEN,LA,70767,6176,WEST BATON ROUGE,22121,,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",780320169,-91.204348,30.430981,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,HTTP://WWW.WBRCOUNCIL.ORG/CATSUBCAT/CATSUBCATDISPLAY.ASP?P1=5&P2=Y&P7=0&P8=565&P9=CSC1,0,0,,,,COUNTY,225-346-0284,LAGIC,LA_TGS_TEMP_55,,225-389-2100,,225-389-2114,,225-346-1577,,225-603-4489,,,,,,,,,2,,,,,1
POINT (-91.4994928997 29.7912694996),2366,5534,10211816,SAINT MARY PARISH EMERGENCY OPERATIONS CENTER,337-828-4100,500 MAIN STREET,SAINT MARY PARISH COURTHOUSE,FRANKLIN,LA,70538,6141,ST MARY,22101,.05 MILES NORTHEAST OF MAIN STREET ON THE NORTHWEST SIDE OF WILSON STREET,,,,2009-09-04T00:00:00.000Z,PHONE,2009-09-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",99464915,-91.499493,29.791269,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,337-828-4092,LAGIC,LA_TGS_TEMP_32,,337-369-4427,,337-369-9956,IPOEP@COX-INTERNET.COM,337-828-4100,135,985-518-8882,,,,,,,,,4,,,,,1
POINT (-91.3875184999 32.8604991),2367,5546,10211787,WEST CARROLL PARISH OFFICE OF HOMELAND SECURITY AND EMERGENCY PREPAREDNESS EMERGENCY OPERATIONS CENTER,318-428-2331,305 EAST MAIN STREET,WEST CARROLL PARISH COURTHOUSE,OAK GROVE,LA,71263,2541,WEST CARROLL,22123,SOUTH OF EAST MAIN STREET BETWEEN S BRIGGS STREET AND S HORNER STREET,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",110298586,-91.387518,32.860499,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,318-428-0122,LAGIC,LA_TGS_TEMP_03,WCPOEP@HOTMAIL.COM,318-322-2641,,318-322-7356,OOEP@OHSEP.ORG,318-428-2704,,318-376-4783,,,,,,,,,8,,,,,1
POINT (-90.9659122002 31.9665607001),2368,5756,10212927,CLAIBORNE COUNTY EMERGENCY OPERATIONS CENTER,601-437-4684,2033 STATE HIGHWAY 18,,PORT GIBSON,MS,39150,,CLAIBORNE,28021,N SIDE OF MS-18 BETWEEN MARTIN LUTHER KING AVE AND NATCHEZ TRACE PKY,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",110325475,-90.965912,31.966561,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,MSEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.1944020003 34.8771992997),2369,5822,10215759,CITY OF BRINKLEY EMERGENCY OPERATIONS CENTER,870-734-3434,SOUTH MAIN STREET,ANNEX BUILDING,BRINKLEY,AR,72021,,MONROE,05095,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",99939498,-91.194402,34.877199,NAVTEQ,2009Q2,ONENTITY,f,TGS,,N,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0048,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.1733836997 32.8037975997),2370,5859,10211786,EAST CARROLL PARISH OFFICE OF HOMELAND SECURITY AND EMERGENCY PREPAREDNESS EMERGENCY OPERATIONS CENTER,318-559-2256,400 1ST STREET,EAST CARROLL PARISH COURTHOUSE,LAKE PROVIDENCE,LA,71254,2655,EAST CARROLL,22035,ON THE SOUTHEAST CORNER OF 1ST STREET AND DAVIS STREET,,,,2009-09-04T00:00:00.000Z,PHONE,2009-09-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",99498014,-91.173384,32.803798,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,318-559-1502,LAGIC,LA_TGS_TEMP_02,,318-322-2641,,318-322-7356,OOEP@OHSEP.ORG,318-559-2256,,318-282-3907,,,,,,,,,8,,,,,1
POINT (-90.9831363997 38.9800846996),2371,59,10212827,LINCOLN COUNTY EMERGENCY OPERATIONS CENTER,636-462-4911,250 WEST COLLEGE STREET,,TROY,MO,63379,1102,LINCOLN,29113,,,,,2009-09-10T00:00:00.000Z,PHONE,2009-09-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",109077685,-90.983136,38.980085,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,636-528-7010,MOEMA,,SERVICES@LCMO.US,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.5345857996 37.6424494),2372,506,10216380,DENT COUNTY EMERGENCY OPERATIONS CENTER,573-729-3250,2 SOUTH MAIN STREET,DENT COUNTY FIRE PROTECTION DISTRICT FIRE STATION,SALEM,MO,65560,,DENT,29065,,,,,2009-09-17T00:00:00.000Z,PHONE,2009-09-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",124276639,-91.534586,37.642449,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,DHS/FPS,HIFLD_CITY_TGS_TEMP_1838,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.4363257002 38.7074056999),2373,1325,10212807,GASCONADE COUNTY EMERGENCY OPERATIONS CENTER,573-486-5829,119 EAST 1ST STREET,GASCONADE COUNTY COURTHOUSE BASEMENT,HERMANN,MO,65041,1185,GASCONADE,29073,LOCATED ON THE NORTH SIDE OF EAST 1ST STREET. BETWEEN MARKET STREET AND SCHILLER STREET.,,,,2009-09-16T00:00:00.000Z,PHONE,2009-09-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",111489468,-91.436326,38.707406,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,MOEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.1509704003 38.7926042997),2374,1626,10212880,WARREN COUNTY EMERGENCY OPERATIONS CENTER,636-456-7401,26625 SOUTH STATE HIGHWAY 47,WARRENTON FIRE DEPARTMENT STATION 2,WARRENTON,MO,63383,,WARREN,29219,"PER THE WARREN COUNTY EMERGENCY MANAGEMENT OFFICE, THE EOC WILL BE MOVING INTO A NEWLY BUILT BUILDING IN THE FALL OF 2011. THERE IS NO ADDRESS FOR THE LAND PARCEL AT THE TIME OF PHONE CONTACT.",,,,2009-09-18T00:00:00.000Z,PHONE,2009-09-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",96566311,-91.15097,38.792604,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,636-456-1801,MOEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-90.9592531999 37.4352542001),2375,1676,10212860,REYNOLDS COUNTY EMERGENCY OPERATIONS CENTER,573-648-2491,2319 GREEN STREET,REYNOLDS COUNTY SHERIFFS DEPARTMENT AND 911 CENTER,CENTERVILLE,MO,63633,,REYNOLDS,29179,,,,,2009-10-27T00:00:00.000Z,PHONE,2009-09-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",109204789,-90.959253,37.435254,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,573-648-2449,MOEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.1461543996 43.0549078996),2376,1756,10215547,CRAWFORD COUNTY EMERGENCY OPERATIONS CENTER,608-326-0266,224 NORTH BEAUMONT ROAD,CRAWFORD COUNTY COURTHOUSE BASEMENT,PRAIRIE DU CHIEN,WI,53821,1405,CRAWFORD,55023,,,,,2009-09-15T00:00:00.000Z,PHONE,2009-09-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",101377027,-91.146154,43.054908,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,WIEM,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.4762017002 43.2705544998),2377,2346,11550246,ALLAMAKEE COUNTY EMERGENCY OPERATIONS CENTER,563-568-1911,110 ALLAMAKEE STREET,ALLAMAKEE COUNTY COURTHOUSE BASEMENT,WAUKON,IA,52172,1744,ALLAMAKEE,19005,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",95295400,-91.476202,43.270555,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,,,,,,,,,,,,,,,,,,,,,,,,0
POINT (-91.5365354003 41.6550145998),2378,2883,10211292,JOHNSON COUNTY EMERGENCY OPERATIONS CENTER,319-356-6028,511 SOUTH CAPITOL STREET,JOHNSON COUNTY SHERIFFS DEPARTMENT GROUND LEVEL,IOWA CITY,IA,52240,1530,JOHNSON,19103,,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",96370424,-91.536535,41.655015,NAVTEQ,2009Q2,ONENTITY,t,TGS,,N,,0,0,,,,COUNTY,,IAHSEMJFH,IA000469,,,,,,,,,,,,,,,,,,,,EFEO,,1
POINT (-91.3580554998 37.1483363004),2379,2938,10212866,SHANNON COUNTY LOCAL EMERGENCY OPERATIONS CENTER,573-226-3709,111 SOUTH MAIN STREET,SHANNON COUNTY COURTHOUSE BASEMENT,EMINENCE,MO,65466,,SHANNON,29203,,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",96539896,-91.358056,37.148336,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,573-226-5321,MOEMA,,PRESCOMMISH@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.3442648003 37.9703667004),2380,3006,10212798,CRAWFORD COUNTY EMERGENCY OPERATIONS CENTER,573-775-4911,61 EAST HIGHWAY 8,STEELVILLE TELEPHONE EXCHANGE,STEELVILLE,MO,65565,,CRAWFORD,29055,LOCATED ON THE NORTHWEST SIDE OF MO-8 .13 MILES SOUTHWEST OF INDUSTRIAL DRIVE.,,,,2009-09-10T00:00:00.000Z,PHONE,2009-09-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",124314976,-91.344265,37.970367,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,MOEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-90.9067705002 40.7456349001),2381,3054,10220289,HENDERSON COUNTY EMERGENCY MANAGEMENT-ALTERNATE,309-924-1201,201 EAST MAIN STREET,STRONGHURST FIRE DEPARTMENT,STRONGHURST,IL,61480,5252,HENDERSON,17071,,,,,2009-09-04T00:00:00.000Z,PHONE,2009-09-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",95659240,-90.90677,40.745635,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,TGS,,,,,,,,,,,,,,,,,,,ALTERNATE,,,,1
POINT (-91.1266163002 40.4120486),2382,3058,10211399,HANCOCK COUNTY EMERGENCY OPERATIONS CENTER,217-357-0104,1006 WABASH AVENUE,EMERGENCY SERVICES AND DISASTER AGENCY,CARTHAGE,IL,62321,1502,HANCOCK,17067,S SIDE OF WABASH AVE BETWEEN S 1ST ST AND S LINCOLN ST,,,,2009-09-09T00:00:00.000Z,PHONE,2009-09-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",109508798,-91.126616,40.412049,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,ILEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-90.9534695997 40.9349760998),2383,3304,10211401,HENDERSON COUNTY EMERGENCY MANAGEMENT,309-867-4291,113 NORTH 4TH STREET,HENDERSON COUNTY SHERIFFS OFFICE BASEMENT,OQUAWKA,IL,61469,,HENDERSON,17071,,,,,2009-09-04T00:00:00.000Z,PHONE,2009-09-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",95364935,-90.95347,40.934976,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,ILEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-90.9584304003 36.0699408999),2384,3378,10210617,LAWRENCE COUNTY EMERGENCY OPERATIONS CENTER,870-886-2525,315 WEST MAIN STREET,LAWRENCE COUNTY COURTHOUSE ROOM 12,WALNUT RIDGE,AR,72476,1936,LAWRENCE,05075,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",99896541,-90.95843,36.069941,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,AGIO,AR_TGS_TEMP_49,,,,,,,,,,,,,,,,"DISPATCH CENTER, LOCATED IN SAME BUILDING AS EOC.",,,,,,1
POINT (-91.5047300997 38.9793151003),2385,3391,10212840,MONTGOMERY COUNTY EMERGENCY OPERATIONS CENTER,573-564-3378,211 EAST 3RD STREET,MONTGOMERY COUNTY COURTHOUSE BASEMENT,MONTGOMERY CITY,MO,63361,1956,MONTGOMERY,29139,,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",96560741,-91.50473,38.979315,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,573-564-3942,MOEMA,,MONTEMD@MCCOUNTYMO.COM,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.0964412996 39.6364717),2386,3597,10211440,PIKE COUNTY EMERGENCY SERVICES AND DISASTER AGENCY,217-426-3311,125 NORTH MAIN STREET,PIKE COUNTY VOLUNTEER EMERGENCY CORPS BUILDING,NEW CANTON,IL,62356,,PIKE,17149,,,,,2009-09-04T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",91802398,-91.096441,39.636472,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,ILEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.0054409998 38.4442717004),2387,3762,10212806,FRANKLIN COUNTY EMERGENCY OPERATIONS CENTER,636-583-1679,401 EAST SPRINGFIELD AVENUE,FRANKLIN COUNTY ANNEX BUILDING,UNION,MO,63084,1819,FRANKLIN,29071,,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",109121021,-91.005441,38.444272,NAVTEQ,2009Q2,ONENTITY,t,TGS,N,N,,0,0,,,,COUNTY,636-583-2560,MOEMA,,FCEMA@YHTI.NET,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.2108902001 39.3459366002),2388,3772,10212852,PIKE COUNTY EMERGENCY OPERATIONS,573-324-3335,1600 BUSINESS HIGHWAY 54 WEST,PIKE COUNTY SHERIFF DEPARTMENT,BOWLING GREEN,MO,63334,,PIKE,29163,,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",111510149,-91.21089,39.345937,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,MOEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.1276736997 41.7694616998),2389,3865,10220320,CEDAR COUNTY EMERGENCY OPERATIONS CENTER-ALTERNATE,563-886-3355,400 CEDAR STREET,CEDAR COUNTY COURTHOUSE BASEMENT,TIPTON,IA,52772,1748,CEDAR,19031,LOCATED ON THE EAST SIDE OF CEDAR ST BETWEEN 4TH ST AND 5TH ST.,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",95641114,-91.127674,41.769462,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,TGS,,,,,,,,,,,,,,,,,,,ALTERNATE,,,,1
POINT (-91.3640631004 35.2876009004),2390,3876,10210595,WOODRUFF COUNTY EMERGENCY OPERATIONS CENTER,870-347-5206,500 NORTH 3RD STREET,WOODRUFF COUNTY COURTHOUSE ANNEX BUILDING,AUGUSTA,AR,72006,2020,WOODRUFF,05147,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",99936531,-91.364063,35.287601,NAVTEQ,2009Q2,ONENTITY,t,TGS,N,N,,0,0,,,,COUNTY,,AGIO,AR_TGS_TEMP_27,,,,,,,,,,,,,,,,,,,,,,1
POINT (-91.1004484996 40.8118990003),2391,3887,10211272,DES MOINES COUNTY EMERGENCY OPERATIONS CENTER,319-753-8206,512 NORTH MAIN STREET,SUITE 1,BURLINGTON,IA,52601,5257,DES MOINES,19057,"LOCATED ON THE EAST SIDE OF N MAIN ST, .04 MI NORTH OF COLUMBIA ST.",,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",95652099,-91.100448,40.811899,NAVTEQ,2009Q2,ONENTITY,t,TGS,N,N,,0,0,,,,COUNTY,,IAHSEMJFH,IA000449,,,,,,,,,,,,,,,,,,,,EFEO,,1
