geometry,ident,type,name,latitude_d,longitude,elevation,continent,iso_countr,iso_region,municipali,scheduled,gps_code,iata_code,status,objectid
POINT (-91.14959717 30.53319931),KBTR,large_airport,"Baton Rouge Metropolitan, Ryan Field",30.53319931,-91.14959717,70,North America,US,US-LA,Baton Rouge,yes,KBTR,BTR,Restrictions,2831
POINT (-73.15329742 44.47190094),KBTV,medium_airport,Burlington International Airport,44.47190094,-73.15329742,335,North America,US,US-VT,Burlington,yes,KBTV,BTV,Restrictions,2832
POINT (-78.73220062 42.94049835),KBUF,large_airport,Buffalo Niagara International Airport,42.94049835,-78.73220062,728,North America,US,US-NY,Buffalo,yes,KBUF,BUF,Restrictions,2833
POINT (-118.3590012 34.20069885),KBUR,medium_airport,Bob Hope Airport,34.20069885,-118.3590012,778,North America,US,US-CA,Burbank,yes,KBUR,BUR,Restrictions,2834
POINT (-76.66829681 39.17539978),KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.17539978,-76.66829681,146,North America,US,US-MD,Baltimore,yes,KBWI,BWI,Restrictions,2835
POINT (-111.1529999 45.77750015),KBZN,medium_airport,Gallatin Field,45.77750015,-111.1529999,4473,North America,US,US-MT,Bozeman,yes,KBZN,BZN,Restrictions,2836
POINT (-81.11949921 33.93880081),KCAE,large_airport,Columbia Metropolitan Airport,33.93880081,-81.11949921,236,North America,US,US-SC,Columbia,yes,KCAE,CAE,Restrictions,2837
POINT (-81.44219971 40.91609955),KCAK,medium_airport,Akron Canton Regional Airport,40.91609955,-81.44219971,1228,North America,US,US-OH,Akron,yes,KCAK,CAK,Restrictions,2838
POINT (-113.098999 37.70100021),KCDC,medium_airport,Cedar City Regional Airport,37.70100021,-113.098999,5622,North America,US,US-UT,Cedar City,yes,KCDC,CDC,Restrictions,2839
POINT (-124.2369995 41.78020096),KCEC,medium_airport,Jack Mc Namara Field Airport,41.78020096,-124.2369995,61,North America,US,US-CA,Crescent City,yes,KCEC,CEC,Restrictions,2840
POINT (-89.57080078 37.22529984),KCGI,medium_airport,Cape Girardeau Regional Airport,37.22529984,-89.57080078,342,North America,US,US-MO,Cape Girardeau,yes,KCGI,CGI,Restrictions,2841
POINT (-85.20379639 35.03530121),KCHA,large_airport,Lovell Field,35.03530121,-85.20379639,683,North America,US,US-TN,Chattanooga,yes,KCHA,CHA,Restrictions,2842
POINT (-78.45290375 38.1385994),KCHO,medium_airport,Charlottesville Albemarle Airport,38.1385994,-78.45290375,639,North America,US,US-VA,Charlottesville,yes,KCHO,CHO,Restrictions,2843
POINT (-80.04049683 32.89860153),KCHS,large_airport,Charleston Air Force Base-International Airport,32.89860153,-80.04049683,46,North America,US,US-SC,Charleston,yes,KCHS,CHS,Restrictions,2844
POINT (-91.71080017 41.88470078),KCID,large_airport,The Eastern Iowa Airport,41.88470078,-91.71080017,869,North America,US,US-IA,Cedar Rapids,yes,KCID,CID,Restrictions,2845
POINT (-84.47239685 46.25080109),KCIU,medium_airport,Chippewa County International Airport,46.25080109,-84.47239685,800,North America,US,US-MI,Sault Ste Marie,yes,KCIU,CIU,Restrictions,2846
POINT (-80.22810364 39.29660034),KCKB,medium_airport,North Central West Virginia Airport,39.29660034,-80.22810364,1217,North America,US,US-WV,Clarksburg,yes,KCKB,CKB,Restrictions,2847
POINT (-81.84980011 41.4117012),KCLE,large_airport,Cleveland Hopkins International Airport,41.4117012,-81.84980011,791,North America,US,US-OH,Cleveland,yes,KCLE,CLE,Restrictions,2848
POINT (-96.36380005 30.58860016),KCLL,medium_airport,Easterwood Field,30.58860016,-96.36380005,320,North America,US,US-TX,College Station,yes,KCLL,CLL,Restrictions,2849
POINT (-123.5 48.12020111),KCLM,medium_airport,William R Fairchild International Airport,48.12020111,-123.5,291,North America,US,US-WA,Port Angeles,yes,KCLM,CLM,Restrictions,2850
POINT (-80.94309998 35.2140007),KCLT,large_airport,Charlotte Douglas International Airport,35.2140007,-80.94309998,748,North America,US,US-NC,Charlotte,yes,KCLT,CLT,Restrictions,2851
POINT (-82.89189911 39.9980011),KCMH,large_airport,Port Columbus International Airport,39.9980011,-82.89189911,815,North America,US,US-OH,Columbus,yes,KCMH,CMH,Restrictions,2852
POINT (-88.27809906 40.03919983),KCMI,medium_airport,University of Illinois Willard Airport,40.03919983,-88.27809906,755,North America,US,US-IL,Champaign/Urbana,yes,KCMI,CMI,Restrictions,2853
POINT (-88.4890976 47.16839981),KCMX,medium_airport,Houghton County Memorial Airport,47.16839981,-88.4890976,1095,North America,US,US-MI,Hancock,yes,KCMX,CMX,Restrictions,2854
POINT (-104.2630005 32.33750153),KCNM,medium_airport,Cavern City Air Terminal,32.33750153,-104.2630005,3295,North America,US,US-NM,Carlsbad,yes,KCNM,CNM,Restrictions,2855
POINT (-104.7009964 38.80580139),KCOS,large_airport,City of Colorado Springs Municipal Airport,38.80580139,-104.7009964,6187,North America,US,US-CO,Colorado Springs,yes,KCOS,COS,Restrictions,2856
POINT (-92.21959686 38.81809998),KCOU,medium_airport,Columbia Regional Airport,38.81809998,-92.21959686,889,North America,US,US-MO,Columbia,yes,KCOU,COU,Restrictions,2857
POINT (-106.4639969 42.90800095),KCPR,large_airport,Casper-Natrona County International Airport,42.90800095,-106.4639969,5350,North America,US,US-WY,Casper,yes,KCPR,CPR,Restrictions,2858
POINT (-97.50119781 27.77039909),KCRP,large_airport,Corpus Christi International Airport,27.77039909,-97.50119781,44,North America,US,US-TX,Corpus Christi,yes,KCRP,CRP,Restrictions,2859
POINT (-81.59320068 38.37310028),KCRW,large_airport,Yeager Airport,38.37310028,-81.59320068,981,North America,US,US-WV,Charleston,yes,KCRW,CRW,Restrictions,2860
POINT (-84.93890381 32.5163002),KCSG,medium_airport,Columbus Metropolitan Airport,32.5163002,-84.93890381,397,North America,US,US-GA,Columbus,yes,KCSG,CSG,Restrictions,2861
POINT (-84.6678009 39.04880142),KCVG,large_airport,Cincinnati Northern Kentucky International Airport,39.04880142,-84.6678009,896,North America,US,US-KY,Cincinnati,yes,KCVG,CVG,Restrictions,2862
POINT (-104.8119965 41.15570068),KCYS,medium_airport,Cheyenne Regional Jerry Olson Field,41.15570068,-104.8119965,6159,North America,US,US-WY,Cheyenne,yes,KCYS,CYS,Restrictions,2863
POINT (-81.058098 29.179899),KDAB,large_airport,Daytona Beach International Airport,29.179899,-81.058098,34,North America,US,US-FL,Daytona Beach,yes,KDAB,DAB,Restrictions,2864
POINT (-96.851799 32.847099),KDAL,large_airport,Dallas Love Field,32.847099,-96.851799,487,North America,US,US-TX,Dallas,yes,KDAL,DAL,Restrictions,2865
POINT (-84.2193985 39.90240097),KDAY,large_airport,James M Cox Dayton International Airport,39.90240097,-84.2193985,1009,North America,US,US-OH,Dayton,yes,KDAY,DAY,Restrictions,2866
POINT (-90.70950317 42.40200043),KDBQ,large_airport,Dubuque Regional Airport,42.40200043,-90.70950317,1077,North America,US,US-IA,Dubuque,yes,KDBQ,DBQ,Restrictions,2867
POINT (-77.0454 38.8507),KDCA,large_airport,Ronald Reagan Washington National Airport,38.8507,-77.0454,15,North America,US,US-DC,Washington,yes,KDCA,DCA,Restrictions,2868
POINT (-99.96559906 37.76340103),KDDC,medium_airport,Dodge City Regional Airport,37.76340103,-99.96559906,2594,North America,US,US-KS,Dodge City,yes,KDDC,DDC,Restrictions,2869
POINT (-88.86569977 39.83459854),KDEC,medium_airport,Decatur Airport,39.83459854,-88.86569977,682,North America,US,US-IL,Decatur,yes,KDEC,DEC,Restrictions,2870
POINT (-104.6729965 39.86169815),KDEN,large_airport,Denver International Airport,39.86169815,-104.6729965,5431,North America,US,US-CO,Denver,yes,KDEN,DEN,Restrictions,2871
POINT (-97.03800201 32.89680099),KDFW,large_airport,Dallas Fort Worth International Airport,32.89680099,-97.03800201,607,North America,US,US-TX,Dallas-Fort Worth,yes,KDFW,DFW,Restrictions,2872
POINT (-85.44960022 31.32130051),KDHN,medium_airport,Dothan Regional Airport,31.32130051,-85.44960022,401,North America,US,US-AL,Dothan,yes,KDHN,DHN,Restrictions,2873
POINT (-92.19360352 46.84209824),KDLH,large_airport,Duluth International Airport,46.84209824,-92.19360352,1428,North America,US,US-MN,Duluth,yes,KDLH,DLH,Restrictions,2874
POINT (-93.6631012 41.5340004),KDSM,large_airport,Des Moines International Airport,41.5340004,-93.6631012,958,North America,US,US-IA,Des Moines,yes,KDSM,DSM,Restrictions,2875
POINT (-83.35340118 42.21239853),KDTW,large_airport,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,645,North America,US,US-MI,Detroit,yes,KDTW,DTW,Restrictions,2876
POINT (-78.8986969 41.17829895),KDUJ,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,1817,North America,US,US-PA,Dubois,yes,KDUJ,DUJ,Restrictions,2877
POINT (-91.48429871 44.86579895),KEAU,medium_airport,Chippewa Valley Regional Airport,44.86579895,-91.48429871,913,North America,US,US-WI,Eau Claire,yes,KEAU,EAU,Restrictions,2878
POINT (-85.795414 30.357106),KECP,medium_airport,Northwest Florida Beaches International Airport,30.357106,-85.795414,69,North America,US,US-FL,Panama City Beach,yes,KECP,ECP,Restrictions,2879
POINT (-106.9179993 39.64260101),KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548,North America,US,US-CO,Eagle,yes,KEGE,EGE,Restrictions,2880
POINT (-115.7919998 40.82490158),KEKO,medium_airport,Elko Regional Airport,40.82490158,-115.7919998,5140,North America,US,US-NV,Elko,yes,KEKO,EKO,Restrictions,2881
POINT (-92.81330109 33.22100067),KELD,medium_airport,South Arkansas Regional At Goodwin Field,33.22100067,-92.81330109,277,North America,US,US-AR,El Dorado,yes,KELD,ELD,Restrictions,2882
POINT (-76.89160156 42.15990067),KELM,medium_airport,Elmira Corning Regional Airport,42.15990067,-76.89160156,954,North America,US,US-NY,Elmira/Corning,yes,KELM,ELM,Restrictions,2883
POINT (-106.3779984 31.80719948),KELP,medium_airport,El Paso International Airport,31.80719948,-106.3779984,3959,North America,US,US-TX,El Paso,yes,KELP,ELP,Restrictions,2884
POINT (-89.33709717 31.46710014),KPIB,medium_airport,Hattiesburg Laurel Regional Airport,31.46710014,-89.33709717,298,North America,US,US-MS,Hattiesburg/Laurel,yes,KPIB,PIB,Restrictions,2885
POINT (-135.7070007 58.4253006),PAGS,medium_airport,Gustavus Airport,58.4253006,-135.7070007,35,North America,US,US-AK,Gustavus,yes,PAGS,GST,Restrictions,2886
POINT (-82.68740082 27.91020012),KPIE,medium_airport,St Petersburg Clearwater International Airport,27.91020012,-82.68740082,11,North America,US,US-FL,St Petersburg-Clearwater,yes,KPIE,PIE,Restrictions,2887
POINT (-112.5960007 42.90980148),KPIH,medium_airport,Pocatello Regional Airport,42.90980148,-112.5960007,4452,North America,US,US-ID,Pocatello,yes,KPIH,PIH,Restrictions,2888
POINT (-65.9041 -47.7353),SAWD,medium_airport,Puerto Deseado Airport,-47.7353,-65.9041,268,South America,AR,AR-Z,Puerto Deseado,yes,SAWD,PUD,,2889
POINT (-84.60590363 38.03649902),KLEX,large_airport,Blue Grass Airport,38.03649902,-84.60590363,979,North America,US,US-KY,Lexington,yes,KLEX,LEX,Restrictions,2890
POINT (-69.3126 -51.6089),SAWG,medium_airport,Piloto Civil N. Fernández Airport,-51.6089,-69.3126,61,South America,AR,AR-Z,Rio Gallegos,yes,SAWG,RGL,,2891
POINT (-91.98760223 30.20529938),KLFT,large_airport,Lafayette Regional Airport,30.20529938,-91.98760223,42,North America,US,US-LA,Lafayette,yes,KLFT,LFT,Restrictions,2892
POINT (-68.2958 -54.8433),SAWH,medium_airport,Malvinas Argentinas Airport,-54.8433,-68.2958,102,South America,AR,AR-V,Ushuahia,yes,SAWH,USH,,2893
POINT (-73.87259674 40.77719879),KLGA,large_airport,La Guardia Airport,40.77719879,-73.87259674,21,North America,US,US-NY,New York,yes,KLGA,LGA,Restrictions,2894
POINT (-118.1520004 33.81769943),KLGB,medium_airport,Long Beach /Daugherty Field/ Airport,33.81769943,-118.1520004,60,North America,US,US-CA,Long Beach,yes,KLGB,LGB,Restrictions,2895
POINT (-92.22429657 34.72940063),KLIT,large_airport,Bill & Hillary Clinton National Airport/Adams Field,34.72940063,-92.22429657,262,North America,US,US-AR,Little Rock,yes,KLIT,LIT,Restrictions,2896
POINT (-67.8026 -49.3068),SAWJ,medium_airport,Capitan D Daniel Vazquez Airport,-49.3068,-67.8026,203,South America,AR,AR-Z,San Julian,yes,SAWJ,ULA,,2897
POINT (-121.733002 42.156101),KLMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095,North America,US,US-OR,Klamath Falls,yes,KLMT,LMT,Restrictions,2898
POINT (-70.97869873 -46.53789902),SAWP,medium_airport,Perito Moreno Airport,-46.53789902,-70.97869873,1410,South America,AR,AR-Z,Perito Moreno,yes,SAWP,PMQ,,2899
POINT (-96.75920105 40.85100174),KLNK,medium_airport,Lincoln Airport,40.85100174,-96.75920105,1219,North America,US,US-NE,Lincoln,yes,KLNK,LNK,Restrictions,2900
POINT (-68.5792 -50.0165),SAWU,medium_airport,Santa Cruz Airport,-50.0165,-68.5792,364,South America,AR,AR-Z,Santa Cruz,yes,SAWU,RZA,,2901
POINT (-76.2960968 40.12170029),KLNS,medium_airport,Lancaster Airport,40.12170029,-76.2960968,403,North America,US,US-PA,Lancaster,yes,KLNS,LNS,Restrictions,2902
POINT (-62.1693 -38.725),SAZB,medium_airport,Comandante Espora Airport,-38.725,-62.1693,246,South America,AR,AR-B,Bahia Blanca,yes,SAZB,BHI,,2903
POINT (-99.46160126 27.54380035),KLRD,medium_airport,Laredo International Airport,27.54380035,-99.46160126,508,North America,US,US-TX,Laredo,yes,KLRD,LRD,Restrictions,2904
POINT (-56.7218 -36.5423),SAZL,medium_airport,Santa Teresita Airport,-36.5423,-56.7218,9,South America,AR,AR-B,Santa Teresita,yes,SAZL,SST,,2905
POINT (-91.256699 43.879002),KLSE,medium_airport,La Crosse Municipal Airport,43.879002,-91.256699,655,North America,US,US-WI,La Crosse,yes,KLSE,LSE,Restrictions,2906
POINT (-57.5733 -37.9342),SAZM,medium_airport,Ástor Piazzola International Airport,-37.9342,-57.5733,72,South America,AR,AR-B,Mar del Plata,yes,SAZM,MDQ,,2907
POINT (-117.0149994 46.37450027),KLWS,medium_airport,Lewiston Nez Perce County Airport,46.37450027,-117.0149994,1442,North America,US,US-ID,Lewiston,yes,KLWS,LWS,Restrictions,2908
POINT (-68.15570068 -38.94900131),SAZN,medium_airport,Presidente Peron Airport,-38.94900131,-68.15570068,895,South America,AR,AR-Q,Neuquen,yes,SAZN,NQN,,2909
POINT (-58.8172 -38.4831),SAZO,medium_airport,Necochea Airport,-38.4831,-58.8172,72,South America,AR,AR-B,Necochea,yes,SAZO,NEC,,2910
POINT (-64.275703 -36.588299),SAZR,medium_airport,Santa Rosa Airport,-36.588299,-64.275703,630,South America,AR,AR-L,Santa Rosa,yes,SAZR,RSA,,2911
POINT (-71.15750122 -41.15119934),SAZS,medium_airport,San Carlos De Bariloche Airport,-41.15119934,-71.15750122,2774,South America,AR,AR-R,San Carlos de Bariloche,yes,SAZS,BRC,,2912
POINT (-71.13729858 -40.07540131),SAZY,medium_airport,Aviador C. Campos Airport,-40.07540131,-71.13729858,2569,South America,AR,AR-Q,Chapelco/San Martin de los Andes,yes,SAZY,CPC,,2913
POINT (-68.96530151 -46.53829956),SAVH,medium_airport,Las Heras Airport,-46.53829956,-68.96530151,1082,South America,AR,AR-Z,Las Heras,yes,SAVH,LHS,,2914
POINT (-64.93595 -27.4966),SANR,medium_airport,Termas de Río Hondo international Airport,-27.4966,-64.93595,935,South America,AR,AR-G,Termas de Río Hondo,yes,SANR,RHD,,2915
POINT (-63.22663 -32.3201),SAOV,medium_airport,Presidente Néstor Kirchner Regionsl Airport,-32.3201,-63.22663,670,South America,AR,AR-X,Villa Maria,yes,SAOV,,,2916
POINT (-66.17710114 -17.42110062),SLCB,medium_airport,Jorge Wilsterman International Airport,-17.42110062,-66.17710114,8360,South America,BO,BO-C,Cochabamba,yes,SLCB,CBB,,2917
POINT (-68.78299713 -11.04039955),SLCO,medium_airport,Capitán Aníbal Arab Airport,-11.04039955,-68.78299713,889,South America,BO,BO-N,Cobija,yes,SLCO,CIJ,,2918
POINT (-63.17150116 -17.81159973),SLET,medium_airport,El Trompillo Airport,-17.81159973,-63.17150116,1371,South America,BO,BO-S,Santa Cruz,yes,SLET,SRZ,,2919
POINT (-68.19229889 -16.51329994),SLLP,medium_airport,El Alto International Airport,-16.51329994,-68.19229889,13355,South America,BO,BO-L,La Paz / El Alto,yes,SLLP,LPB,,2920
POINT (-65.28869629 -19.00709915),SLSU,medium_airport,Juana Azurduy De Padilla Airport,-19.00709915,-65.28869629,9540,South America,BO,BO-H,Sucre,yes,SLSU,SRE,,2921
POINT (-64.70130157 -21.5557003),SLTJ,medium_airport,Capitan Oriel Lea Plaza Airport,-21.5557003,-64.70130157,6079,South America,BO,BO-T,Tarija,yes,SLTJ,TJA,,2922
POINT (-63.13539886 -17.64480019),SLVR,medium_airport,Viru Viru International Airport,-17.64480019,-63.13539886,1224,South America,BO,BO-S,Santa Cruz,yes,SLVR,VVI,,2923
POINT (-52.32770157 -31.71839905),SBPK,medium_airport,João Simões Lopes Neto International Airport,-31.71839905,-52.32770157,59,South America,BR,BR-RS,Pelotas,yes,SBPK,PET,,2924
POINT (-40.56909943 -9.362409592),SBPL,medium_airport,Senador Nilo Coelho Airport,-9.362409592,-40.56909943,1263,South America,BR,BR-PE,Petrolina,yes,SBPL,PNZ,,2925
POINT (-55.70259857 -22.5496006),SBPP,medium_airport,Ponta Porã Airport,-22.5496006,-55.70259857,2156,South America,BR,BR-MS,Ponta Porã,yes,SBPP,PMG,,2926
POINT (-39.08089828 -16.43860054),SBPS,medium_airport,Porto Seguro Airport,-16.43860054,-39.08089828,168,South America,BR,BR-BA,Porto Seguro,yes,SBPS,BPS,,2927
POINT (-63.90230179 -8.709289551),SBPV,medium_airport,Governador Jorge Teixeira de Oliveira Airport,-8.709289551,-63.90230179,290,South America,BR,BR-RO,Porto Velho,yes,SBPV,PVH,,2928
POINT (-40.86309814 -14.86279964),SBQV,medium_airport,Vitória da Conquista Airport,-14.86279964,-40.86309814,3002,South America,BR,BR-BA,Vitória Da Conquista,yes,SBQV,VDC,,2929
POINT (-44.23410034 -2.58536005),SBSL,medium_airport,Marechal Cunha Machado International Airport,-2.58536005,-44.23410034,178,South America,BR,BR-MA,São Luís,yes,SBSL,SLZ,,2930
POINT (-53.6882019 -29.71139908),SBSM,medium_airport,Santa Maria Airport,-29.71139908,-53.6882019,287,South America,BR,BR-RS,Santa Maria,yes,SBSM,RIA,,2931
POINT (-54.78583145 -2.424721956),SBSN,medium_airport,Maestro Wilson Fonseca Airport,-2.424721956,-54.78583145,198,South America,BR,BR-PA,Santarém,yes,SBSN,STM,,2932
POINT (-46.65638733 -23.62611008),SBSP,large_airport,Congonhas Airport,-23.62611008,-46.65638733,2631,South America,BR,BR-SP,São Paulo,yes,SBSP,CGH,,2933
POINT (-49.40650177 -20.8166008),SBSR,medium_airport,Prof. Eribelto Manoel Reino State Airport,-20.8166008,-49.40650177,1784,South America,BR,BR-SP,São José Do Rio Preto,yes,SBSR,SJP,,2934
POINT (-38.32249832 -12.9086113),SBSV,large_airport,Deputado Luiz Eduardo Magalhães International Airport,-12.9086113,-38.32249832,64,South America,BR,BR-BA,Salvador,yes,SBSV,SSA,,2935
POINT (-56.39680099 -1.489599943),SBTB,medium_airport,Trombetas Airport,-1.489599943,-56.39680099,287,South America,BR,BR-PA,Oriximiná,yes,SBTB,TMT,,2936
POINT (-42.82350159 -5.059939861),SBTE,medium_airport,Senador Petrônio Portela Airport,-5.059939861,-42.82350159,219,South America,BR,BR-PI,Teresina,yes,SBTE,THE,,2937
POINT (-64.72409821 -3.382940054),SBTF,medium_airport,Tefé Airport,-3.382940054,-64.72409821,188,South America,BR,BR-AM,Tefé,yes,SBTF,TFF,,2938
POINT (-69.93579865 -4.255670071),SBTT,medium_airport,Tabatinga Airport,-4.255670071,-69.93579865,279,South America,BR,BR-AM,Tabatinga,yes,SBTT,TBT,,2939
POINT (-49.72029877 -3.786010027),SBTU,medium_airport,Tucuruí Airport,-3.786010027,-49.72029877,830,South America,BR,BR-PA,Tucuruí,yes,SBTU,TUR,,2940
POINT (-66.9855 -0.14835),SBUA,medium_airport,São Gabriel da Cachoeira Airport,-0.14835,-66.9855,251,South America,BR,BR-AM,São Gabriel Da Cachoeira,yes,SBUA,SJL,,2941
